,일자,제목,부정,중립,긍정
200,20221117,"[분양 FOCUS] 국내 첫 앙사나 레지던스, 생추어리 클럽 멤버십 혜택",7.7391065e-05,0.9998783,4.4327793e-05
201,20221116,부동산R114 성우종합관리와 주택임대관리 사업 업무 협약,4.5564313e-05,0.9997538,0.00020067867
202,20221116,"관광객, 유동인구, 매출 모두 증가 '명동' 부활 날갯짓",0.0037064154,0.95019203,0.0461016
203,20221116,유동인구 증가 ‘명동’ 상권도 기지개 켠다,5.5342018e-05,0.9998808,6.392167e-05
204,20221116,“쇼핑 메카 명동이 살아난다” 유동인구 코로나 직전 수준 회복,7.4801166e-05,0.9997979,0.00012725503
205,20221116,유동 인구 매출 증가 침체 겪던 명동 상권 '기지개',0.07591522,0.9231534,0.00093141105
206,20221116,"부동산R114, 주택임대관리 사업 발전위해 성우종합관리와 맞손",4.2220145e-05,0.9997632,0.00019458642
207,20221116,"부동산R114-성우종합관리, 주택임대관리 사업 '맞손'",4.274307e-05,0.9997609,0.00019629326
208,20221116,'코로나19 침체 늪' 서울 명동 일대 부활 기지개 켜나,0.2432151,0.7559755,0.0008094094
209,20221114,‘하이엔드’로는 부족하다! 톱엔드 전략 인기 ‘앙사나 레지던스 여의도 서울’ 주목,4.4873857e-05,0.99991477,4.0427953e-05
210,20221111,"FTX, 고객 돈에도 손대 국내선 되레 불개미 몰렸다",0.00019021057,0.9997408,6.89622e-05
211,20221111,"""상가 투자도 불황 대비해야 핵심상권 아니면 피해라""",5.746163e-05,0.9998996,4.2891726e-05
212,20221105,“편의점 시장 포화 우려에도 BGF리테일 신규 출점 원활” 증권가 목표주가 상향,0.000556305,9.841088e-05,0.99934524
213,20221104,"""상가 빌딩시장도 빙하기 핵심상권 아니면 피해라""",4.3762833e-05,0.9999155,4.0794792e-05
214,20221104,"마스턴제51호여의도피에프브이, 반얀트리 그룹과 '앙사나 레지던스 여의도 서울' 선보인다",0.0001468919,0.99958974,0.00026334447
215,20221104,"마스턴제51호여의도PFV, 반얀트리 그룹과 ‘앙사나 레지던스 여의도 서울’ 론칭 예정",0.004075543,0.26766887,0.72825557
216,20221104,"""BGF리테일, 목표가 22만→24만 경쟁사 압도하는 실적 전망""-신한",0.008774554,0.00036379194,0.99086165
217,20221103,"런치플레이션 덕봤다 BGF리테일, 3분기 영업익 31.7% 증가",5.552463e-05,9.775508e-05,0.9998467
218,20221103,"간편식 덕봤다 BGF리테일, 영업익 32%↑",0.0027469213,0.0019583511,0.99529475
219,20221103,"알스퀘어, 누적 부동산 거래 7조원 돌파",0.00021370384,0.0014884782,0.99829787
