일자,리츠명,기관_매도거래량,기타법인_매도거래량,개인_매도거래량,외국인_매도거래량,전체_매도거래량,기관_매수거래량,기타법인_매수거래량,개인_매수거래량,외국인_매수거래량,전체_매수거래량,기관_매도거래대금,기타법인_매도거래대금,개인_매도거래대금,외국인_매도거래대금,전체_매도거래대금,기관_매수거래대금,기타법인_매수거래대금,개인_매수거래대금,외국인_매수거래대금,전체_매수거래대금
201203,롯데리츠,93147.0,0.0,121040,444149.0,658336,192908.0,2800.0,442008,20620.0,658336,496383310.0,0.0,644030610,2360819250.0,3501233170,1029108090.0,14954500.0,2347307210,109863370.0,3501233170
201204,롯데리츠,118130.0,0.0,277208,378266.0,773604,208431.0,1000.0,537684,26489.0,773604,620030850.0,0.0,1457657600,1990855470.0,4068543920,1097341450.0,5280000.0,2825789640,140132830.0,4068543920
201207,롯데리츠,66037.0,0.0,322900,6395.0,395332,139726.0,1100.0,206857,47649.0,395332,345491220.0,0.0,1689799200,33464000.0,2068754420,731061490.0,5743000.0,1082324950,249624980.0,2068754420
201208,롯데리츠,39895.0,94.0,95646,27186.0,162821,15233.0,1120.0,123764,22704.0,162821,209127810.0,493870.0,501325670,142628740.0,853576090,79789160.0,5879000.0,648751830,119156100.0,853576090
201209,롯데리츠,54340.0,255.0,112328,52151.0,219074,45782.0,100.0,166192,7000.0,219074,284658150.0,1337080.0,588965450,273647340.0,1148608020,240215340.0,525000.0,871139110,36728570.0,1148608020
201210,롯데리츠,139183.0,166.0,138362,163807.0,441518,112501.0,95.0,316181,12741.0,441518,727248070.0,867660.0,723159730,856269840.0,2307545300,587456470.0,495900.0,1652922000,66670930.0,2307545300
201211,롯데리츠,45313.0,95.0,232294,204199.0,481901,260502.0,0.0,189491,31908.0,481901,240602680.0,501700.0,1230142880,1083289220.0,2554536480,1382300400.0,0.0,1004155590,168080490.0,2554536480
201214,롯데리츠,22502.0,0.0,269455,53423.0,345380,100644.0,500.0,209654,34582.0,345380,119647290.0,0.0,1433626760,283968190.0,1837242240,535952600.0,2657000.0,1114720590,183912050.0,1837242240
201215,롯데리츠,46185.0,18180.0,127255,31360.0,222980,119482.0,1704.0,73004,28790.0,222980,246962810.0,97153000.0,680090440,167652500.0,1191858750,639392250.0,9065280.0,389536440,153864780.0,1191858750
201216,롯데리츠,27582.0,0.0,92225,5240.0,125047,4461.0,20.0,106690,13876.0,125047,147904610.0,0.0,494732620,28098330.0,670735560,23939420.0,107400.0,572208170,74480570.0,670735560
201217,롯데리츠,84952.0,6983.0,403787,4563.0,500285,56160.0,33.0,375218,68874.0,500285,458519310.0,38406500.0,2179059910,24661050.0,2700646770,302421890.0,178860.0,2026419070,371626950.0,2700646770
201218,롯데리츠,49633.0,70.0,434269,84146.0,568118,12877.0,0.0,209550,345691.0,568118,271055980.0,380100.0,2377713880,459974490.0,3109124450,70027520.0,0.0,1140113930,1898983000.0,3109124450
201221,롯데리츠,31453.0,1033.0,314345,11171.0,358002,35960.0,0.0,262026,60016.0,358002,171896530.0,5710180.0,1720065680,61175150.0,1958847540,196680820.0,0.0,1433928450,328238270.0,1958847540
201222,롯데리츠,40524.0,0.0,328568,6789.0,375881,6309.0,20000.0,284699,64873.0,375881,219972130.0,0.0,1784033500,36848310.0,2040853940,34233010.0,108400000.0,1545702070,352518860.0,2040853940
201223,롯데리츠,66098.0,100.0,313766,18316.0,398280,52712.0,1500.0,268142,75926.0,398280,357774410.0,539700.0,1699066970,99285610.0,2156666690,285633210.0,8115000.0,1451517220,411401260.0,2156666690
201224,롯데리츠,64467.0,210.0,236150,30107.0,330934,65418.0,0.0,260842,4674.0,330934,350299910.0,1141000.0,1282730190,163432930.0,1797604030,355537760.0,0.0,1416690010,25376260.0,1797604030
201228,롯데리츠,94704.0,7876.0,544155,23873.0,670608,59411.0,0.0,579799,31398.0,670608,511719040.0,42549160.0,2944066640,129221620.0,3627556460,321523590.0,0.0,3135499010,170533860.0,3627556460
201229,롯데리츠,108334.0,10010.0,454896,29004.0,602244,47980.0,2620.0,402029,149615.0,602244,572220370.0,53152800.0,2406017500,153222720.0,3184613390,253840230.0,13835000.0,2125700660,791237500.0,3184613390
201230,롯데리츠,131449.0,16980.0,387511,17506.0,553446,12116.0,9244.0,421548,110538.0,553446,699266240.0,90293000.0,2070935910,93163790.0,2953658940,64637390.0,49470760.0,2248463840,591086950.0,2953658940
210104,롯데리츠,32024.0,28421.0,549325,26079.0,635849,12457.0,600.0,236359,386433.0,635849,171084090.0,152674760.0,2939615890,139599330.0,3402974070,66849720.0,3203000.0,1263188720,2069732630.0,3402974070
210105,롯데리츠,513284.0,71266.0,884149,71306.0,1540005,91279.0,21830.0,1039762,387134.0,1540005,2802256850.0,387250090.0,4819491700,385138430.0,8394137070,499090500.0,119427060.0,5670529010,2105090500.0,8394137070
210106,롯데리츠,462195.0,1000.0,536561,235874.0,1235630,37620.0,1129.0,1060714,136167.0,1235630,2522218170.0,5510000.0,2936572030,1284493780.0,6748793980,205381470.0,6133210.0,5790522730,746756570.0,6748793980
210107,롯데리츠,42492.0,15688.0,412593,85308.0,556081,27488.0,6022.0,511728,10843.0,556081,229374590.0,84894880.0,2225603890,460826190.0,3000699550,148112350.0,32533580.0,2761441900,58611720.0,3000699550
210108,롯데리츠,110172.0,500.0,399134,26101.0,535907,7517.0,1200.0,454119,73071.0,535907,592895520.0,2690000.0,2149087030,140956080.0,2885628630,40512670.0,6463000.0,2445045490,393607470.0,2885628630
210111,롯데리츠,187709.0,1243.0,602501,123927.0,915380,83121.0,6134.0,741841,84284.0,915380,986500120.0,6513320.0,3175524850,651529220.0,4820067510,437569820.0,32293430.0,3906202530,444001730.0,4820067510
210112,롯데리츠,131480.0,10400.0,236009,8813.0,386702,52062.0,590.0,309694,24356.0,386702,688934720.0,54696000.0,1238381700,46223150.0,2028235570,273130790.0,3085800.0,1624150450,127868530.0,2028235570
210113,롯데리츠,166722.0,191.0,285233,13149.0,465295,38732.0,600.0,349576,76387.0,465295,873431660.0,1001480.0,1494841320,68838430.0,2438112890,203089360.0,3154000.0,1831523890,400345640.0,2438112890
210114,롯데리츠,278626.0,15520.0,262832,16295.0,573273,58196.0,10.0,404350,110717.0,573273,1454516450.0,80905410.0,1373837540,85129640.0,2994389040,304032920.0,52400.0,2111120540,579183180.0,2994389040
210115,롯데리츠,232115.0,0.0,245940,21091.0,499146,11071.0,1050.0,477478,9547.0,499146,1215540150.0,0.0,1290442110,110535000.0,2616517260,58040290.0,5481500.0,2503035580,49959890.0,2616517260
210118,롯데리츠,241340.0,300.0,297319,57619.0,596578,30988.0,525.0,550485,14580.0,596578,1249835280.0,1566000.0,1548167850,300561350.0,3100130480,160849850.0,2721550.0,2860629180,75929900.0,3100130480
210119,롯데리츠,202368.0,100.0,250197,226303.0,678968,19653.0,16510.0,608459,34346.0,678968,1039113640.0,513000.0,1287953480,1162153120.0,3489733240,100751710.0,84532750.0,3126590120,177858660.0,3489733240
210120,롯데리츠,76922.0,4250.0,245676,19082.0,345930,46553.0,27604.0,268157,3616.0,345930,393359060.0,21717500.0,1256279030,97682960.0,1769038550,238094540.0,141171480.0,1371262140,18510390.0,1769038550
210121,롯데리츠,78836.0,0.0,312183,3934.0,394953,10558.0,50299.0,263376,70720.0,394953,408781490.0,0.0,1613192310,20187970.0,2042161770,54837540.0,260911790.0,1361100640,365311800.0,2042161770
210122,롯데리츠,52382.0,0.0,360168,48305.0,460855,59202.0,3001.0,328084,70568.0,460855,274378390.0,0.0,1886798030,251383280.0,2412559700,310018900.0,15575180.0,1717597280,369368340.0,2412559700
210125,롯데리츠,132863.0,50428.0,871333,23014.0,1077638,61765.0,10002.0,738773,267098.0,1077638,711187660.0,267282200.0,4658569550,122359680.0,5759399090,330895950.0,53510740.0,3947931880,1427060520.0,5759399090
210126,롯데리츠,421001.0,85976.0,259662,210878.0,977517,106600.0,750.0,806960,63207.0,977517,2160850340.0,445741630.0,1346971990,1088636840.0,5042200800,551255660.0,3844000.0,4161764470,325336670.0,5042200800
210127,롯데리츠,223854.0,0.0,138668,90641.0,453163,40945.0,84000.0,253665,74553.0,453163,1142685140.0,0.0,707924120,463372280.0,2313981540,209158160.0,429040000.0,1294334530,381448850.0,2313981540
210128,롯데리츠,65276.0,5100.0,237105,115514.0,422995,39601.0,201.0,303743,79450.0,422995,333489170.0,25959000.0,1210650570,589689420.0,2159788160,202496900.0,1023130.0,1549417200,406850930.0,2159788160
210129,롯데리츠,177213.0,0.0,273475,20775.0,471463,52462.0,402.0,273507,145092.0,471463,901613690.0,0.0,1391632320,105777250.0,2399023260,267143000.0,2045160.0,1390526720,739308380.0,2399023260
210201,롯데리츠,239222.0,49.0,166154,26583.0,432008,37932.0,4110.0,363799,26167.0,432008,1211081570.0,247450.0,841924020,134614910.0,2187867950,191880250.0,20816600.0,1842549190,132621910.0,2187867950
210202,롯데리츠,276711.0,0.0,185119,1.0,461831,64905.0,100.0,366771,30055.0,461831,1401641930.0,0.0,936842690,5070.0,2338489690,328250290.0,505000.0,1857327190,152407210.0,2338489690
210203,롯데리츠,249281.0,0.0,116521,57847.0,423649,47237.0,7000.0,302657,66755.0,423649,1261479180.0,0.0,590757140,294270920.0,2146507240,239145140.0,35520000.0,1532154730,339687370.0,2146507240
210204,롯데리츠,196844.0,6050.0,140551,8009.0,351454,35876.0,2547.0,279520,33511.0,351454,996166360.0,30563000.0,711376600,40590690.0,1778696650,181578410.0,12872350.0,1414554140,169691750.0,1778696650
210205,롯데리츠,74211.0,200.0,82918,504.0,157833,11243.0,0.0,134100,12490.0,157833,376314460.0,1016000.0,420950070,2560240.0,800840770,57086730.0,0.0,680273260,63480780.0,800840770
210208,롯데리츠,190632.0,2047.0,160287,800.0,353766,91093.0,0.0,234798,27875.0,353766,969313730.0,10419230.0,815126310,4080000.0,1798939270,463323190.0,0.0,1193768630,141847450.0,1798939270
210209,롯데리츠,96186.0,0.0,197619,11621.0,305426,43374.0,350.0,247426,14276.0,305426,490054820.0,0.0,1006877410,59050300.0,1555982530,221348720.0,1789500.0,1259983860,72860450.0,1555982530
210210,롯데리츠,176430.0,0.0,142502,63716.0,382648,100166.0,350.0,267608,14524.0,382648,895902860.0,0.0,724643840,323849250.0,1944395950,509272340.0,1777500.0,1359260540,74085570.0,1944395950
210215,롯데리츠,189901.0,150.0,303902,23471.0,517424,93909.0,10369.0,236409,176737.0,517424,970187700.0,762000.0,1552971230,119983130.0,2643904060,479865670.0,52936520.0,1208069900,903031970.0,2643904060
210216,롯데리츠,135897.0,30000.0,163976,10223.0,340096,64551.0,1069.0,173967,100509.0,340096,691962050.0,152790670.0,835066890,52090330.0,1731909940,328738610.0,5433520.0,885781490,511956320.0,1731909940
210217,롯데리츠,520791.0,0.0,496006,8057.0,1024854,40795.0,10650.0,552371,421038.0,1024854,2639664400.0,0.0,2513589060,40903660.0,5194157120,206838590.0,53993000.0,2798646750,2134678780.0,5194157120
210218,롯데리츠,848612.0,16126.0,396288,39959.0,1300985,38337.0,5293.0,719017,538338.0,1300985,4269102700.0,80952520.0,1993660190,201151330.0,6544866740,192766840.0,26573590.0,3616397840,2709128470.0,6544866740
210219,롯데리츠,170429.0,69.0,355551,91080.0,617129,75831.0,12200.0,513829,15269.0,617129,853440090.0,347070.0,1780064190,456020120.0,3089871470,379874640.0,61010000.0,2572475000,76511830.0,3089871470
210222,롯데리츠,141561.0,2175.0,295318,25766.0,464820,45558.0,13200.0,390760,15302.0,464820,707206440.0,10896750.0,1475901880,128665360.0,2322670430,227657990.0,66002000.0,1952449670,76560770.0,2322670430
210223,롯데리츠,160853.0,8157.0,158328,21684.0,349022,59582.0,7593.0,248314,33533.0,349022,800627735.0,40606075.0,788355190,107960400.0,1737549400,296509590.0,37780890.0,1236309600,166949320.0,1737549400
210224,롯데리츠,102307.0,24842.0,132478,75179.0,334806,14322.0,4150.0,259815,56519.0,334806,512056545.0,124194730.0,663063100,375315580.0,1674629955,71572095.0,20738500.0,1299952515,282366845.0,1674629955
210225,롯데리츠,80658.0,0.0,156136,3510.0,240304,20584.0,3214.0,204384,12122.0,240304,401902870.0,0.0,778185380,17487470.0,1197575720,102592405.0,16011770.0,1018581540,60390005.0,1197575720
210226,롯데리츠,55959.0,0.0,304183,11840.0,371982,56101.0,5000.0,243447,67434.0,371982,278910690.0,0.0,1513562405,58901790.0,1851374885,279117125.0,24865000.0,1210878120,336514640.0,1851374885
210302,롯데리츠,158641.0,37.0,191276,77609.0,427563,53725.0,16021.0,340727,17090.0,427563,789033340.0,183855.0,952214525,385819960.0,2127251680,267218330.0,79622370.0,1695192260,85218720.0,2127251680
210303,롯데리츠,298264.0,0.0,147425,44915.0,490604,39668.0,4815.0,401543,44578.0,490604,1474494410.0,0.0,729274280,221886355.0,2425655045,196063105.0,23830825.0,1985545735,220215380.0,2425655045
210304,롯데리츠,159583.0,11713.0,409000,57603.0,637899,35425.0,905.0,582927,18642.0,637899,785315160.0,57510830.0,2016541600,284061045.0,3143428635,174528855.0,4461150.0,2872488850,91949780.0,3143428635
210305,롯데리츠,54498.0,38530.0,375966,28711.0,497705,61951.0,3406.0,298701,133647.0,497705,266048450.0,188415050.0,1835880800,140285995.0,2430630295,302669540.0,16634280.0,1458502805,652823670.0,2430630295
210308,롯데리츠,111820.0,100.0,339392,45932.0,497244,51859.0,10000.0,342286,93099.0,497244,553608760.0,498000.0,1681772385,227412670.0,2463291815,256388985.0,49400000.0,1695147430,462355400.0,2463291815
210309,롯데리츠,70476.0,400.0,245183,57647.0,373706,41371.0,7509.0,296483,28343.0,373706,346025680.0,1960000.0,1202383565,282881730.0,1833250975,202883340.0,36776245.0,1454214735,139376655.0,1833250975
210310,롯데리츠,12690.0,3000.0,119631,56891.0,192212,28641.0,5131.0,131473,26967.0,192212,62541445.0,14790000.0,588994550,280355995.0,946681990,140936850.0,25251995.0,647545055,132948090.0,946681990
210311,롯데리츠,122907.0,0.0,76448,44333.0,243688,46206.0,0.0,186326,11156.0,243688,608404520.0,0.0,378697615,219643595.0,1206745730,228659360.0,0.0,922885465,55200905.0,1206745730
210312,롯데리츠,107909.0,5787.0,96968,44490.0,255154,22156.0,2016.0,223203,7779.0,255154,537539390.0,28857130.0,483081330,221447150.0,1270925000,110421525.0,10049520.0,1111709665,38744290.0,1270925000
210315,롯데리츠,117695.0,100.0,240927,9145.0,367867,64106.0,0.0,227602,76159.0,367867,594257760.0,508000.0,1215553985,46134510.0,1856454255,323818780.0,0.0,1149081455,383554020.0,1856454255
210316,롯데리츠,36200.0,2100.0,213102,25349.0,276751,68830.0,500.0,187117,20304.0,276751,184076440.0,10668000.0,1082262480,128714900.0,1405721820,349512770.0,2540000.0,950419090,103249960.0,1405721820
210317,롯데리츠,24903.0,45100.0,152344,21818.0,244165,54513.0,14700.0,157287,17665.0,244165,126758870.0,229710000.0,775437440,110976310.0,1242882620,277666560.0,74842000.0,800383530,89990530.0,1242882620
210318,롯데리츠,67902.0,5270.0,384443,41157.0,498772,17586.0,41552.0,224744,214890.0,498772,350873920.0,27343400.0,1983625330,212033600.0,2573876250,90461000.0,214884680.0,1160224410,1108306160.0,2573876250
210319,롯데리츠,87490.0,14343.0,329903,277086.0,708822,86207.0,13000.0,263974,345641.0,708822,455607340.0,74513790.0,1710995980,1429806700.0,3670923810,447427610.0,67095000.0,1366024900,1790376300.0,3670923810
210322,롯데리츠,38313.0,5677.0,171299,79621.0,294910,53848.0,600.0,169405,71057.0,294910,196067320.0,28956290.0,876040540,407017980.0,1508082130,274736910.0,3048000.0,866526430,363770790.0,1508082130
210323,롯데리츠,64911.0,400.0,161622,45252.0,272185,103212.0,0.0,76186,92787.0,272185,331534670.0,2040000.0,824427370,230733930.0,1388735970,526585830.0,0.0,388476240,473673900.0,1388735970
210324,롯데리츠,485044.0,20141.0,465247,83239.0,1053671,115419.0,23750.0,543788,370714.0,1053671,2440728380.0,101647720.0,2347251600,419704020.0,5309331720,581116850.0,119463000.0,2737553650,1871198220.0,5309331720
210325,롯데리츠,145484.0,27000.0,233905,42373.0,448762,187973.0,9905.0,143674,107210.0,448762,735536240.0,136350000.0,1182360120,214165860.0,2268412220,950020560.0,49946700.0,726175090,542269870.0,2268412220
210326,롯데리츠,125098.0,3793.0,1194682,2661.0,1326234,310988.0,39937.0,610733,364576.0,1326234,642005090.0,19318510.0,6104943980,13640090.0,6779907670,1597008230.0,204313510.0,3118983190,1859602740.0,6779907670
210329,롯데리츠,249943.0,4963.0,680518,89248.0,1024672,344558.0,17720.0,399376,263018.0,1024672,1301796490.0,25852230.0,3541464530,464541600.0,5333654850,1794289350.0,91951800.0,2078402050,1369011650.0,5333654850
210330,롯데리츠,41656.0,33911.0,375285,123509.0,574361,272911.0,27927.0,243080,30443.0,574361,217030440.0,176511930.0,1953191550,642515210.0,2989249130,1420919740.0,145593300.0,1264500160,158235930.0,2989249130
210331,롯데리츠,42301.0,2531.0,319633,79776.0,444241,117492.0,13700.0,238084,74965.0,444241,220257010.0,13186510.0,1661688870,414771800.0,2309904190,610730460.0,71310000.0,1237885760,389977970.0,2309904190
210401,롯데리츠,53193.0,11794.0,370747,65231.0,500965,244318.0,48958.0,162995,44694.0,500965,277094660.0,61366710.0,1930969990,339553940.0,2608985300,1272402630.0,255191440.0,848539700,232851530.0,2608985300
210402,롯데리츠,107043.0,4968.0,273794,10524.0,396329,169600.0,8450.0,211417,6862.0,396329,556274860.0,25783920.0,1423930580,54764130.0,2060753490,881913990.0,43923960.0,1099220080,35695460.0,2060753490
210405,롯데리츠,131564.0,50.0,247080,45769.0,424463,81978.0,7000.0,295314,40171.0,424463,685697410.0,261000.0,1287975570,238467070.0,2212401050,427039160.0,36510000.0,1539160330,209691560.0,2212401050
210406,롯데리츠,33719.0,1344.0,286407,61520.0,382990,142495.0,15755.0,203651,21089.0,382990,176093850.0,7015480.0,1491806150,320101660.0,1995017140,742232480.0,82047740.0,1060862040,109874880.0,1995017140
210407,롯데리츠,32992.0,12000.0,295947,49995.0,390934,123689.0,3910.0,222725,40610.0,390934,172685510.0,62690000.0,1546878210,261139900.0,2043393620,646437730.0,20412300.0,1164193660,212349930.0,2043393620
210408,롯데리츠,55376.0,14896.0,500841,151134.0,722247,127085.0,3992.0,507930,83240.0,722247,292260130.0,78799840.0,2642694690,796806510.0,3810561170,670571030.0,21003560.0,2679749570,439237010.0,3810561170
210409,롯데리츠,48255.0,11632.0,189317,44592.0,293796,78149.0,3794.0,209708,2145.0,293796,254563900.0,61300640.0,998292210,235066430.0,1549223180,411977650.0,20056160.0,1105886430,11302940.0,1549223180
210412,롯데리츠,46130.0,811.0,341660,8947.0,397548,145722.0,3800.0,230610,17416.0,397548,243998340.0,4284150.0,1806457440,47153690.0,2101893620,770532870.0,20084000.0,1219166880,92109870.0,2101893620
210413,롯데리츠,95172.0,8573.0,308910,36724.0,449379,153880.0,5264.0,285634,4601.0,449379,505925540.0,45541400.0,1641905930,195021560.0,2388394430,817944050.0,27984480.0,1517990600,24475300.0,2388394430
210414,롯데리츠,10988.0,0.0,326981,15132.0,353101,120419.0,3780.0,228685,217.0,353101,58670470.0,0.0,1745982830,80731430.0,1885384730,643000960.0,20186380.0,1221037100,1160290.0,1885384730
210415,롯데리츠,21865.0,10304.0,399788,47378.0,479335,190087.0,3721.0,285467,60.0,479335,116893300.0,55084370.0,2136330710,253132820.0,2561441200,1015537150.0,19849930.0,1525732830,321290.0,2561441200
210416,롯데리츠,33516.0,150.0,342176,26010.0,401852,134980.0,37450.0,228072,1350.0,401852,179415970.0,804000.0,1831937960,139260190.0,2151418120,722824800.0,200605950.0,1220752310,7235060.0,2151418120
210419,롯데리츠,239228.0,150.0,359322,40013.0,638713,335267.0,22.0,301863,1561.0,638713,1281085680.0,804000.0,1925308590,214327670.0,3421525940,1796404850.0,117540.0,1616633160,8370390.0,3421525940
